episode,epsilon,reward,n_solved,n_attempted,solve_rate,final_rating,avg_loss,buffer_size,steps,total_steps,duration_s
326,0.9228,56.63,4,5,0.8,1214.21792,78.50905,1627,5,1627,0.66
327,0.9226,50.11,4,7,0.571,1443.3728,88.58958,1634,7,1634,0.92
328,0.9223,66.44,4,5,0.8,1369.264730769231,97.50604,1639,5,1639,0.65
329,0.9221,26.58,3,3,1.0,1452.2871739130437,79.29367,1642,3,1642,0.4
330,0.9218,9.5,1,8,0.125,1416.6676666666667,89.36679,1650,8,1650,1.0
331,0.9216,14.14,2,4,0.5,1349.93832,82.82347,1654,4,1654,0.51
332,0.9214,30.48,4,6,0.667,1425.1163461538463,87.1349,1660,6,1660,0.75
333,0.9211,43.66,5,7,0.714,1680.01476,84.83547,1667,7,1667,0.9
334,0.9209,49.06,4,9,0.444,1885.731942857143,99.57239,1676,9,1676,1.13
335,0.9207,14.46,1,3,0.333,1157.1839047619048,88.37851,1679,3,1679,0.39
336,0.9204,35.25,3,6,0.5,1507.4358518518518,92.4727,1685,6,1685,0.77
337,0.9202,66.0,5,6,0.833,1628.0448800000001,81.76365,1691,6,1691,0.76
338,0.9199,47.54,3,3,1.0,1833.362761904762,68.85973,1694,3,1694,0.39
339,0.9197,-10.06,1,7,0.143,1410.942875,85.9787,1701,7,1701,0.92
340,0.9195,5.49,1,4,0.25,1079.60752,73.83092,1705,4,1705,0.52
341,0.9192,28.78,1,5,0.2,1214.3057857142855,79.35897,1710,5,1710,0.62
342,0.919,43.5,8,11,0.727,1671.2959696969697,95.80313,1721,11,1721,1.38
343,0.9188,26.9,2,4,0.5,1603.7845416666667,101.17297,1725,4,1725,0.45
344,0.9185,38.82,4,6,0.667,1148.04224,71.5116,1731,6,1731,0.75
345,0.9183,-0.85,0,5,0.0,1224.8,81.44324,1736,5,1736,0.64
346,0.918,30.44,3,8,0.375,1272.5446551724137,83.55842,1744,8,1744,1.04
347,0.9178,24.81,2,7,0.286,1115.2197142857144,91.71427,1751,7,1751,0.89
348,0.9176,50.01,3,4,0.75,1376.1212,81.11462,1755,4,1755,0.52
349,0.9173,28.18,3,4,0.75,1221.7649565217391,85.10549,1759,4,1759,0.51
350,0.9171,50.17,3,4,0.75,1254.6081363636365,100.14714,1763,4,1763,0.55
351,0.9169,19.57,2,6,0.333,1300.027,95.70118,1769,6,1769,0.78
352,0.9166,20.36,2,7,0.286,1310.4661363636365,93.29942,1776,7,1776,0.91
353,0.9164,55.88,3,8,0.375,1229.7194074074073,78.13117,1784,8,1784,0.99
354,0.9161,-9.4,0,3,0.0,1160.0,93.84571,1787,3,1787,0.35
355,0.9159,60.47,6,10,0.6,1888.6736,79.57387,1797,10,1797,1.24
356,0.9157,22.56,1,1,1.0,1340.1813,77.10448,1798,1,1798,0.12
357,0.9154,-4.74,2,5,0.4,1288.0379999999998,80.35857,1803,5,1803,0.67
358,0.9152,6.71,1,5,0.2,1345.0128499999998,84.66176,1808,5,1808,0.64
359,0.915,-9.11,1,2,0.5,1044.04725,97.00836,1810,2,1810,0.26
360,0.9147,22.39,1,4,0.25,1140.909090909091,98.26821,1814,4,1814,0.52
361,0.9145,7.69,2,4,0.5,1223.918260869565,90.76871,1818,4,1818,0.52
362,0.9142,25.45,2,7,0.286,1404.6114545454545,80.36188,1825,7,1825,0.93
363,0.914,38.24,3,4,0.75,1112.7654583333335,82.88559,1829,4,1829,0.54
364,0.9138,33.53,2,5,0.4,1145.5037272727272,89.86498,1834,5,1834,0.63
365,0.9135,19.22,2,8,0.25,1234.92,80.04637,1842,8,1842,1.07
366,0.9133,5.47,1,4,0.25,1300.01848,83.15072,1846,4,1846,0.52
367,0.9131,40.78,2,2,1.0,1259.2488181818183,95.06629,1848,2,1848,0.27
368,0.9128,8.71,2,3,0.667,1072.7303636363636,80.89594,1851,3,1851,0.39
369,0.9126,44.73,3,8,0.375,1567.7793870967741,78.28908,1859,8,1859,1.03
370,0.9123,1.04,1,4,0.25,1099.5810434782609,84.12907,1863,4,1863,0.53
371,0.9121,39.03,1,2,0.5,1151.8671363636363,65.58646,1865,2,1865,0.25
372,0.9119,50.34,3,5,0.6,1448.2148518518518,103.34012,1870,5,1870,0.64
373,0.9116,14.27,4,8,0.5,1456.5265483870967,86.14843,1878,8,1878,1.04
374,0.9114,3.98,1,5,0.2,1682.6690476190477,81.97914,1883,5,1883,0.66
375,0.9112,46.01,2,2,1.0,1540.9953636363637,83.23167,1885,2,1885,0.26
376,0.9109,-0.4,1,4,0.25,1079.1906666666666,95.06449,1889,4,1889,0.55
377,0.9107,25.45,3,5,0.6,1492.3189615384615,83.99385,1894,5,1894,0.68
378,0.9104,13.27,1,4,0.25,1204.551,82.50636,1898,4,1898,0.51
379,0.9102,6.36,1,6,0.167,1050.0178333333333,80.14895,1904,6,1904,0.79
380,0.91,12.28,2,5,0.4,1192.5,91.66578,1909,5,1909,0.65
381,0.9097,8.64,5,6,0.833,1893.3587999999997,90.19113,1915,6,1915,0.78
382,0.9095,20.76,2,2,1.0,1035.0212083333333,90.8398,1917,2,1917,0.25
383,0.9093,14.11,2,5,0.4,1104.2704999999999,98.15985,1922,5,1922,0.67
384,0.909,15.03,1,6,0.167,1323.125,89.93767,1928,6,1928,0.8
385,0.9088,-1.21,1,5,0.2,1129.1701666666665,109.57356,1933,5,1933,0.64
386,0.9085,35.73,5,7,0.714,1446.5037142857143,84.62942,1940,7,1940,0.87
387,0.9083,-0.52,1,5,0.2,1347.9345,87.79477,1945,5,1945,0.66
388,0.9081,49.73,7,10,0.7,1880.0445428571431,85.31244,1955,10,1955,1.21
389,0.9078,9.16,2,4,0.5,1165.2688260869566,81.1931,1959,4,1959,0.51
390,0.9076,17.24,1,5,0.2,1109.1332272727273,88.55539,1964,5,1964,0.66
391,0.9074,23.36,1,4,0.25,1379.1786666666667,94.36396,1968,4,1968,0.52
392,0.9071,13.85,2,4,0.5,1875.11925,78.51743,1972,4,1972,0.5
393,0.9069,13.21,1,6,0.167,1305.0247,91.29199,1978,6,1978,0.76
394,0.9066,31.99,1,2,0.5,1133.7927619047618,79.49869,1980,2,1980,0.24
395,0.9064,33.04,4,8,0.5,1495.087757575758,116.81944,1988,8,1988,0.99
396,0.9062,34.3,3,4,0.75,1578.3193043478263,89.69513,1992,4,1992,0.5
397,0.9059,25.31,3,5,0.6,1476.3132692307695,81.70407,1997,5,1997,0.64
398,0.9057,22.66,1,6,0.167,1350.0196363636364,85.00824,2003,6,2003,0.76
399,0.9055,17.48,2,5,0.4,1092.06848,86.29373,2008,5,2008,0.64
400,0.9052,32.57,3,4,0.75,1634.8027826086957,78.3201,2012,4,2012,0.51
401,0.905,2.04,2,2,1.0,1327.5,95.29752,2014,2,2014,0.22
402,0.9047,5.93,1,5,0.2,1076.2093809523808,85.28752,2019,5,2019,0.59
403,0.9045,1.45,1,2,0.5,1070.0144,68.85666,2021,2,2021,0.25
404,0.9043,27.28,2,4,0.5,1434.195,100.41598,2025,4,2025,0.48
405,0.904,47.76,4,7,0.571,1374.1935172413794,85.63084,2032,7,2032,0.84
406,0.9038,11.92,2,3,0.667,1395.6539130434783,101.63211,2035,3,2035,0.35
407,0.9036,52.25,3,6,0.5,1541.914074074074,98.6877,2041,6,2041,0.71
408,0.9033,33.7,3,7,0.429,1882.1917857142857,84.4646,2048,7,2048,0.86
409,0.9031,17.26,2,4,0.5,1412.2333600000002,90.75252,2052,4,2052,0.48
410,0.9028,93.34,6,10,0.6,1185.2800689655173,75.83762,2062,10,2062,1.17
411,0.9026,6.55,2,6,0.333,1040.0754399999998,86.42268,2068,6,2068,0.73
412,0.9024,7.26,2,4,0.5,1382.627304347826,99.44678,2072,4,2072,0.51
413,0.9021,-6.29,2,5,0.4,1632.0038399999999,67.21117,2077,5,2077,0.67
414,0.9019,40.69,3,6,0.5,1515.431076923077,76.98148,2083,6,2083,0.77
415,0.9017,25.69,5,8,0.625,1610.3835862068963,83.45689,2091,8,2091,1.01
416,0.9014,11.95,1,6,0.167,1224.4154,80.3213,2097,6,2097,0.76
417,0.9012,48.47,5,8,0.625,1581.4561666666666,74.27052,2105,8,2105,0.98
418,0.9009,37.85,4,4,1.0,1500.2387499999998,84.64639,2109,4,2109,0.48
419,0.9007,29.85,1,3,0.333,1200.1180909090908,89.45884,2112,3,2112,0.37
420,0.9005,26.57,4,5,0.8,1300.0354,99.81323,2117,5,2117,0.62
421,0.9002,12.93,2,4,0.5,1185.7794999999999,63.4698,2121,4,2121,0.53
422,0.9,11.77,1,6,0.167,1157.5,84.90157,2127,6,2127,0.75
423,0.8997,19.11,2,2,1.0,1109.2466363636363,94.88907,2129,2,2129,0.25
424,0.8995,15.62,2,3,0.667,1227.5557083333333,79.07009,2132,3,2132,0.38
425,0.8993,35.01,2,5,0.4,1726.9355384615385,98.60149,2137,5,2137,0.63
426,0.899,11.2,1,3,0.333,1285.7149523809524,77.41073,2140,3,2140,0.37
427,0.8988,40.37,3,5,0.6,1616.7375833333333,84.36107,2145,5,2145,0.64
428,0.8986,16.24,2,3,0.667,1282.6381739130434,73.43012,2148,3,2148,0.36
429,0.8983,12.14,2,7,0.286,1492.5051428571428,69.18098,2155,7,2155,0.91
430,0.8981,60.45,3,7,0.429,1713.0205806451615,98.12235,2162,7,2162,0.9
431,0.8978,16.67,1,3,0.333,1585.7651428571428,93.2145,2165,3,2165,0.4
432,0.8976,27.78,2,7,0.286,1522.163,76.82727,2172,7,2172,0.88
433,0.8974,70.51,4,5,0.8,1378.6206785714287,64.91452,2177,5,2177,0.65
434,0.8971,18.04,1,6,0.167,1485.213074074074,84.58636,2183,6,2183,0.68
435,0.8969,4.34,1,3,0.333,1230.4391304347826,64.55249,2186,3,2186,0.4
436,0.8967,26.5,4,5,0.8,1570.5138518518518,78.9733,2191,5,2191,0.65
437,0.8964,27.65,1,4,0.25,1230.0,80.87964,2195,4,2195,0.51
438,0.8962,35.03,2,4,0.5,1742.3514615384615,87.20849,2199,4,2199,0.52
439,0.8959,15.45,2,7,0.286,1014.3231428571428,75.64118,2206,7,2206,0.93
440,0.8957,10.83,1,6,0.167,1287.50525,92.14191,2212,6,2212,0.76
441,0.8955,23.76,1,5,0.2,1327.3315454545454,88.00098,2217,5,2217,0.65
442,0.8952,-10.71,0,6,0.0,1340.0,78.92077,2223,6,2223,0.77
443,0.895,11.55,2,5,0.4,1223.5065217391304,89.57499,2228,5,2228,0.62
444,0.8948,48.75,5,6,0.833,1703.7212962962963,87.89934,2234,6,2234,0.81
445,0.8945,35.16,5,8,0.625,1362.863303030303,85.69727,2242,8,2242,1.06
446,0.8943,3.88,2,6,0.333,1400.0173846153848,88.84101,2248,6,2248,0.79
447,0.894,44.31,4,6,0.667,1534.669076923077,80.85679,2254,6,2254,0.75
448,0.8938,49.39,2,3,0.667,1254.3192083333333,67.58922,2257,3,2257,0.4
449,0.8936,45.49,3,6,0.5,1390.2384615384615,80.24936,2263,6,2263,0.77
450,0.8933,32.71,3,6,0.5,1091.24616,78.17238,2269,6,2269,0.77
451,0.8931,-11.76,2,5,0.4,1172.2232000000001,76.4642,2274,5,2274,0.63
452,0.8929,25.87,1,1,1.0,1190.1120500000002,156.30107,2275,1,2275,0.14
453,0.8926,13.56,3,7,0.429,1282.1894285714286,82.01814,2282,7,2282,0.93
454,0.8924,43.76,2,5,0.4,1145.7360869565218,90.2222,2287,5,2287,0.66
455,0.8921,0.51,2,5,0.4,1418.8770357142857,72.874,2292,5,2292,0.66
456,0.8919,37.08,3,4,0.75,1074.08024,88.34553,2296,4,2296,0.52
457,0.8917,9.62,1,4,0.25,1111.429818181818,74.15841,2300,4,2300,0.53
458,0.8914,14.83,2,5,0.4,1426.9355384615385,81.86822,2305,5,2305,0.63
459,0.8912,31.53,2,4,0.5,975.5189545454546,81.95474,2309,4,2309,0.53
460,0.891,2.98,1,5,0.2,1234.7893043478261,90.52622,2314,5,2314,0.61
461,0.8907,23.91,1,4,0.25,1090.0645,87.0429,2318,4,2318,0.54
462,0.8905,22.05,1,4,0.25,1822.9289166666667,80.87186,2322,4,2322,0.51
463,0.8902,62.87,6,9,0.667,1633.4165925925927,78.27562,2331,9,2331,1.15
464,0.89,-3.57,1,3,0.333,1538.0968095238095,72.16155,2334,3,2334,0.4
465,0.8898,-8.51,0,6,0.0,1150.0,78.13569,2340,6,2340,0.76
466,0.8895,36.34,5,7,0.714,1394.6257307692308,91.2218,2347,7,2347,0.93
467,0.8893,51.21,3,4,0.75,1427.6077083333332,95.74904,2351,4,2351,0.53
468,0.8891,18.57,3,8,0.375,1335.5648148148148,82.47326,2359,8,2359,1.02
469,0.8888,26.66,3,6,0.5,1678.5977857142857,75.25283,2365,6,2365,0.78
470,0.8886,-6.75,0,5,0.0,1142.0,72.9462,2370,5,2370,0.66
471,0.8883,48.8,2,3,0.667,1342.926,74.57454,2373,3,2373,0.38
472,0.8881,20.13,2,4,0.5,1579.1694166666666,78.5344,2377,4,2377,0.51
473,0.8879,28.85,1,5,0.2,1388.0,74.72222,2382,5,2382,0.67
474,0.8876,19.97,3,4,0.75,1390.0025,72.23628,2386,4,2386,0.54
475,0.8874,82.39,8,10,0.8,1784.980121212121,65.741,2396,10,2396,1.24
476,0.8872,11.03,2,4,0.5,1128.871846153846,93.38566,2400,4,2400,0.52
477,0.8869,7.72,2,4,0.5,1286.9766086956522,83.72008,2404,4,2404,0.51
478,0.8867,58.3,3,5,0.6,1441.684857142857,65.85047,2409,5,2409,0.64
479,0.8864,13.03,2,5,0.4,1430.9169285714286,84.62819,2414,5,2414,0.57
480,0.8862,-0.36,2,8,0.25,1483.7554444444443,89.38898,2422,8,2422,1.05
481,0.886,35.63,2,4,0.5,1030.492375,70.99198,2426,4,2426,0.51
482,0.8857,-4.88,1,2,0.5,1089.107380952381,81.41365,2428,2,2428,0.26
483,0.8855,12.4,2,6,0.333,1370.3990384615386,74.96094,2434,6,2434,0.75
484,0.8853,50.01,5,6,0.833,1382.9746551724138,79.03656,2440,6,2440,0.78
485,0.885,26.38,3,6,0.5,1571.1601153846154,84.80153,2446,6,2446,0.78
486,0.8848,52.99,4,6,0.667,1507.9933846153847,70.64043,2452,6,2452,0.77
487,0.8845,24.06,4,7,0.571,1446.6246428571428,79.16842,2459,7,2459,0.91
488,0.8843,28.96,3,5,0.6,1584.6578076923079,84.49211,2464,5,2464,0.67
489,0.8841,18.79,6,7,0.857,1357.2758571428571,67.25867,2471,7,2471,0.92
490,0.8838,47.59,4,6,0.667,1402.7798928571428,78.7448,2477,6,2477,0.79
491,0.8836,6.74,2,3,0.667,1663.8850909090906,70.35726,2480,3,2480,0.39
492,0.8834,23.19,3,7,0.429,1586.2240344827587,85.1479,2487,7,2487,0.91
493,0.8831,1.78,1,4,0.25,1199.1124545454547,82.14491,2491,4,2491,0.51
494,0.8829,16.0,1,5,0.2,1475.0,64.68961,2496,5,2496,0.66
495,0.8826,36.73,4,7,0.571,1879.4433448275863,65.43142,2503,7,2503,0.95
496,0.8824,41.81,4,9,0.444,1475.0341875,76.31725,2512,9,2512,1.14
497,0.8822,18.0,3,7,0.429,1684.0204,84.40132,2519,7,2519,0.91
498,0.8819,20.44,1,4,0.25,1104.02304,70.63149,2523,4,2523,0.52
499,0.8817,32.64,2,5,0.4,1072.00852,72.32306,2528,5,2528,0.64
500,0.8815,42.96,4,7,0.571,1438.5374615384617,73.94942,2535,7,2535,0.9
501,0.8812,39.91,2,3,0.667,1404.3697391304347,67.10019,2538,3,2538,0.33
502,0.881,53.89,4,7,0.571,1286.6224615384615,89.51029,2545,7,2545,0.83
503,0.8807,13.1,2,4,0.5,997.4654090909091,82.06196,2549,4,2549,0.47
504,0.8805,5.76,2,6,0.333,1396.2241379310344,85.70291,2555,6,2555,0.69
505,0.8803,9.97,2,5,0.4,1135.842153846154,67.0988,2560,5,2560,0.59
506,0.88,15.38,1,6,0.167,1630.7717692307692,75.21582,2566,6,2566,0.69
507,0.8798,16.64,1,6,0.167,1031.0214,87.99747,2572,6,2572,0.69
508,0.8796,15.15,1,5,0.2,1366.6914166666666,83.25045,2577,5,2577,0.61
509,0.8793,-3.19,2,6,0.333,1480.0728333333332,94.64777,2583,6,2583,0.7
510,0.8791,-6.23,1,2,0.5,1561.25155,64.55713,2585,2,2585,0.24
511,0.8788,66.64,4,5,0.8,1654.1018461538463,95.91097,2590,5,2590,0.6
512,0.8786,13.0,1,3,0.333,1380.0,85.92817,2593,3,2593,0.36
513,0.8784,27.17,2,4,0.5,1380.4878260869566,91.48214,2597,4,2597,0.52
514,0.8781,9.25,1,3,0.333,1472.7272727272727,84.62992,2600,3,2600,0.39
515,0.8779,5.23,1,5,0.2,1062.62568,88.21828,2605,5,2605,0.66
516,0.8777,53.07,3,8,0.375,1197.9058461538461,83.9096,2613,8,2613,1.03
517,0.8774,61.32,5,7,0.714,1574.236258064516,75.09957,2620,7,2620,0.91
518,0.8772,41.37,4,4,1.0,1431.941409090909,85.34408,2624,4,2624,0.52
519,0.8769,61.91,3,3,1.0,1207.7935,62.16579,2627,3,2627,0.39
520,0.8767,21.03,1,4,0.25,1233.9949565217391,75.75992,2631,4,2631,0.51
521,0.8765,39.98,4,5,0.8,1075.094,83.22288,2636,5,2636,0.54
522,0.8762,39.43,2,4,0.5,1140.02964,73.28354,2640,4,2640,0.49
523,0.876,22.46,2,6,0.333,1388.4653846153847,75.24381,2646,6,2646,0.77
524,0.8758,12.19,2,3,0.667,1017.2935238095239,81.15004,2649,3,2649,0.39
525,0.8755,53.64,4,7,0.571,1349.326653846154,84.77145,2656,7,2656,0.92
526,0.8753,74.66,7,9,0.778,1491.8,96.54411,2665,9,2665,1.19
527,0.875,-5.33,1,2,0.5,1509.5248095238096,62.02177,2667,2,2667,0.26
528,0.8748,30.82,3,4,0.75,1290.0211363636363,80.6514,2671,4,2671,0.51
529,0.8746,14.83,3,7,0.429,1384.253,76.59867,2678,7,2678,0.93
530,0.8743,23.57,1,3,0.333,1508.696304347826,76.60526,2681,3,2681,0.4
531,0.8741,19.01,2,3,0.667,1442.9373333333333,96.90202,2684,3,2684,0.38
532,0.8739,-6.75,0,3,0.0,961.0,71.98245,2687,3,2687,0.37
533,0.8736,71.69,5,7,0.714,1853.680357142857,90.1558,2694,7,2694,0.89
534,0.8734,47.4,4,7,0.571,1462.6061599999998,82.79037,2701,7,2701,0.91
535,0.8731,68.73,5,8,0.625,1623.4408666666668,82.49408,2709,8,2709,1.07
536,0.8729,-3.78,1,5,0.2,1561.9261428571428,91.64968,2714,5,2714,0.68
537,0.8727,20.06,3,3,1.0,1430.5214347826088,87.54245,2717,3,2717,0.39
538,0.8724,4.6,0,4,0.0,1335.0,84.53242,2721,4,2721,0.49
539,0.8722,18.55,2,9,0.222,1292.254814814815,77.32896,2730,9,2730,1.15
540,0.872,26.97,3,5,0.6,1066.808125,80.04802,2735,5,2735,0.64
541,0.8717,9.75,1,3,0.333,1336.365909090909,100.63911,2738,3,2738,0.37
542,0.8715,34.33,6,11,0.545,1803.1698437500002,93.14532,2749,11,2749,1.41
543,0.8712,-7.4,0,3,0.0,1060.0,80.64522,2752,3,2752,0.37
544,0.871,48.45,3,9,0.333,1295.4878333333334,93.90946,2761,9,2761,1.14
545,0.8708,4.66,1,3,0.333,1025.0196363636364,72.82713,2764,3,2764,0.38
546,0.8705,23.43,1,4,0.25,1154.16975,94.70637,2768,4,2768,0.51
547,0.8703,34.2,3,7,0.429,1335.2021851851853,80.35948,2775,7,2775,0.9
548,0.8701,46.83,3,5,0.6,1538.626,68.58897,2780,5,2780,0.66
549,0.8698,10.63,1,2,0.5,1705.12815,112.12492,2782,2,2782,0.26
550,0.8696,22.71,4,6,0.667,1416.4284,98.26007,2788,6,2788,0.76
551,0.8693,30.98,1,2,0.5,1043.3132727272728,73.97855,2790,2,2790,0.26
552,0.8691,43.92,2,6,0.333,1562.4880869565218,90.60816,2796,6,2796,0.78
553,0.8689,10.35,2,3,0.667,1067.408260869565,80.40483,2799,3,2799,0.38
554,0.8686,11.91,2,4,0.5,1512.5141666666666,80.22923,2803,4,2803,0.53
555,0.8684,27.47,3,6,0.5,1142.6765925925927,98.42803,2809,6,2809,0.8
556,0.8682,-15.66,0,6,0.0,1092.75,84.79386,2815,6,2815,0.75
557,0.8679,14.1,0,4,0.0,1371.5,88.14538,2819,4,2819,0.52
558,0.8677,19.28,2,4,0.5,1066.7069166666668,85.0981,2823,4,2823,0.52
559,0.8674,14.45,2,4,0.5,1227.4266363636364,102.81491,2827,4,2827,0.53
560,0.8672,31.15,2,7,0.286,1180.0968333333333,101.15329,2834,7,2834,0.91
561,0.867,8.25,0,7,0.0,1032.5,79.90924,2841,7,2841,0.88
562,0.8667,21.2,2,5,0.4,1293.7049565217392,77.74207,2846,5,2846,0.64
563,0.8665,51.88,5,9,0.556,1526.5533823529413,82.48303,2855,9,2855,1.16
564,0.8663,-8.55,0,3,0.0,1110.0,77.89515,2858,3,2858,0.38
565,0.866,43.34,4,7,0.571,1486.8540714285716,92.20326,2865,7,2865,0.88
566,0.8658,0.61,1,3,0.333,1385.01975,77.65298,2868,3,2868,0.34
567,0.8655,59.94,6,9,0.667,1474.3840967741935,81.77252,2877,9,2877,1.15
568,0.8653,21.55,1,4,0.25,1050.06785,88.78885,2881,4,2881,0.52
569,0.8651,49.95,2,2,1.0,1683.3475238095236,90.69718,2883,2,2883,0.27
570,0.8648,16.68,3,7,0.429,1125.0528571428572,72.60534,2890,7,2890,0.92
571,0.8646,-3.82,1,3,0.333,1178.2701739130434,82.73636,2893,3,2893,0.39
572,0.8644,38.51,3,5,0.6,1484.07232,84.51197,2898,5,2898,0.63
573,0.8641,26.09,3,5,0.6,1354.1846666666668,81.50774,2903,5,2903,0.63
574,0.8639,32.47,3,7,0.429,1532.0178,84.6745,2910,7,2910,0.91
575,0.8636,34.0,2,8,0.25,1094.1859166666666,81.56479,2918,8,2918,0.98
576,0.8634,20.16,2,4,0.5,1108.4112916666666,89.75027,2922,4,2922,0.52
577,0.8632,32.64,3,8,0.375,1471.003677419355,75.68643,2930,8,2930,1.05
578,0.8629,19.61,2,3,0.667,1387.957,116.13285,2933,3,2933,0.38
579,0.8627,65.95,5,7,0.714,1470.3807692307694,77.57476,2940,7,2940,0.9
580,0.8625,8.55,3,5,0.6,1376.2376666666667,106.09245,2945,5,2945,0.66
581,0.8622,12.62,2,6,0.333,1711.552,71.38343,2951,6,2951,0.79
582,0.862,17.28,2,2,1.0,1058.442909090909,90.67557,2953,2,2953,0.26
583,0.8617,21.53,2,4,0.5,1171.879090909091,72.62959,2957,4,2957,0.52
584,0.8615,23.95,2,5,0.4,1330.4483478260868,77.00347,2962,5,2962,0.64
585,0.8613,13.37,2,6,0.333,1259.6725217391304,79.93177,2968,6,2968,0.78
586,0.861,8.3,0,6,0.0,1147.5,91.4839,2974,6,2974,0.77
587,0.8608,20.04,2,3,0.667,1061.4943636363637,87.23141,2977,3,2977,0.37
588,0.8606,34.27,3,6,0.5,1525.0127142857143,75.1215,2983,6,2983,0.76
589,0.8603,15.36,1,3,0.333,1152.5692,90.17786,2986,3,2986,0.39
590,0.8601,19.41,1,5,0.2,1737.5061666666668,86.36653,2991,5,2991,0.63
591,0.8598,55.22,4,5,0.8,1242.6612,66.49608,2996,5,2996,0.65
592,0.8596,20.4,1,4,0.25,1153.12804,63.52262,3000,4,3000,0.52
593,0.8594,12.43,1,6,0.167,1365.1003500000002,86.31635,3006,6,3006,0.79
594,0.8591,56.94,3,4,0.75,1140.922,65.05981,3010,4,3010,0.54
595,0.8589,27.88,3,6,0.5,1238.4311599999999,88.28434,3016,6,3016,0.78
596,0.8587,22.54,2,5,0.4,1342.1300833333332,84.63814,3021,5,3021,0.64
597,0.8584,15.98,1,6,0.167,1350.4369565217391,89.92011,3027,6,3027,0.78
598,0.8582,15.11,3,7,0.429,1403.8882692307693,79.15856,3034,7,3034,0.89
599,0.8579,6.42,2,6,0.333,1032.1778571428572,80.12522,3040,6,3040,0.79
600,0.8577,57.78,6,6,1.0,1706.841,70.50206,3046,6,3046,0.77
601,0.8575,38.69,2,4,0.5,1172.7286923076922,89.93001,3050,4,3050,0.44
602,0.8572,7.56,2,7,0.286,1153.7216296296297,85.72952,3057,7,3057,0.82
603,0.857,68.99,3,3,1.0,1048.148347826087,83.33231,3060,3,3060,0.36
604,0.8568,5.45,1,4,0.25,1084.3661304347827,81.69858,3064,4,3064,0.48
605,0.8565,28.32,2,6,0.333,1656.530608695652,78.40058,3070,6,3070,0.69
606,0.8563,13.13,2,5,0.4,1640.03508,74.10038,3075,5,3075,0.56
607,0.856,26.41,2,5,0.4,1525.469,74.84228,3080,5,3080,0.59
608,0.8558,83.41,6,9,0.667,1726.5610294117648,93.2516,3089,9,3089,1.04
609,0.8556,-1.02,3,8,0.375,1460.00728,99.33214,3097,8,3097,0.94
610,0.8553,21.01,3,6,0.5,1132.23912,76.45918,3103,6,3103,0.72
611,0.8551,40.09,4,7,0.571,1269.253076923077,72.40153,3110,7,3110,0.86
612,0.8549,9.36,1,4,0.25,1208.8243809523808,79.84456,3114,4,3114,0.52
613,0.8546,32.54,3,6,0.5,1558.13848,84.03895,3120,6,3120,0.75
614,0.8544,61.52,4,5,0.8,1260.700846153846,77.0518,3125,5,3125,0.64
615,0.8541,15.73,1,7,0.143,1206.4535454545455,79.81613,3132,7,3132,0.87
616,0.8539,57.92,4,5,0.8,1070.20504,90.8284,3137,5,3137,0.67
617,0.8537,104.9,6,8,0.75,1583.4809333333333,83.02537,3145,8,3145,1.03
618,0.8534,29.9,2,6,0.333,1610.0417333333332,87.80549,3151,6,3151,0.79
619,0.8532,58.44,3,6,0.5,1875.0210833333333,72.27938,3157,6,3157,0.77
620,0.853,18.01,1,3,0.333,1631.8690909090908,79.40643,3160,3,3160,0.4
621,0.8527,53.4,6,7,0.857,1455.0835333333334,84.189,3167,7,3167,0.91
622,0.8525,59.95,5,10,0.5,1554.0881621621622,88.79547,3177,10,3177,1.3
623,0.8522,21.06,2,6,0.333,1882.5089166666667,88.59515,3183,6,3183,0.79
624,0.852,-4.69,1,7,0.143,1447.8375416666665,78.55419,3190,7,3190,0.9
625,0.8518,51.95,6,7,0.857,1401.0836333333332,76.84464,3197,7,3197,0.91
626,0.8515,10.32,2,4,0.5,1158.07352,73.63937,3201,4,3201,0.54
627,0.8513,10.9,0,4,0.0,1084.5,82.28818,3205,4,3205,0.51
628,0.8511,-1.39,1,3,0.333,1059.907238095238,79.48879,3208,3,3208,0.4
629,0.8508,10.36,2,2,1.0,1297.7317142857144,55.20996,3210,2,3210,0.26
630,0.8506,35.72,3,4,0.75,1304.296,81.38905,3214,4,3214,0.51
631,0.8503,24.57,3,7,0.429,1357.1705714285713,86.97498,3221,7,3221,0.92
632,0.8501,3.46,1,2,0.5,1140.1166,81.79918,3223,2,3223,0.26
633,0.8499,20.59,3,5,0.6,1379.178541666667,70.31535,3228,5,3228,0.64
634,0.8496,-5.65,1,2,0.5,1468.1958636363636,63.80739,3230,2,3230,0.27
635,0.8494,20.76,1,1,1.0,1345.12275,77.94104,3231,1,3231,0.13
636,0.8491,28.61,3,4,0.75,1584.1358000000002,88.53962,3235,4,3235,0.52
637,0.8489,33.66,5,6,0.833,1831.7662666666668,78.69358,3241,6,3241,0.75
638,0.8487,-3.44,1,7,0.143,1312.1048260869566,77.45646,3248,7,3248,0.93
639,0.8484,44.06,2,5,0.4,1242.1370833333333,83.82784,3253,5,3253,0.66
640,0.8482,27.37,2,5,0.4,1365.3314347826088,90.97168,3258,5,3258,0.66
641,0.848,41.31,5,7,0.714,1176.0132592592593,78.9814,3265,7,3265,0.91
642,0.8477,26.03,3,3,1.0,1327.4202727272727,84.21249,3268,3,3268,0.39
